Id,q1,q2,q3,d4,q5,q6,q7,q8,q9,q10,q11,q12,q13,c12b5a4e69860bc968b47223fd-change-ext-lng-btn
1130160938,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1127790911,4,3,3,5,5,4,4,4,4,4,SMS,Yes,Yes,
1129266597,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129980841,5,4,4,5,5,5,3,5,3,4,Site,Yes,No,
1130408774,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131550483,4,4,4,5,4,4,4,5,4,3,Site,Yes,No,
1132248343,5,5,4,5,4,4,4,5,3,4,SMS,Yes,Yes,
1130739806,5,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130990458,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1124834712,4,5,5,5,5,5,3,5,5,5,SMS,Yes,No,
1129582993,4,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1121814212,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1129250138,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128883616,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128213558,4,5,5,5,3,3,3,5,4,3,SMS,Yes,Yes,
1130771098,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131001180,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1130839630,5,4,5,5,5,5,5,5,5,5,Site,Yes,No,
1132862937,4,5,5,5,5,4,5,5,5,4,SMS,Yes,No,
1133553238,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1135057659,5,5,5,5,5,4,1,5,1,4,SMS,Yes,No,
1133770758,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129357727,5,5,4,5,5,5,5,5,4,3,Site,Yes,No,
1129252191,4,5,5,5,5,5,5,5,5,5,SMS,No,No,
1129199129,5,5,5,5,5,5,5,5,4,5,Site,Yes,Yes,
1130450362,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1122221003,4,4,4,5,5,4,5,5,4,5,SMS,Yes,No,
1129900518,4,4,4,4,4,4,3,4,4,3,SMS,Yes,No,
1131273060,3,4,4,4,4,3,4,4,4,4,SMS,Yes,No,
1129809446,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1133387355,4,5,5,5,5,5,5,5,4,4,SMS,No,No,
1130189440,5,5,5,5,5,5,1,5,5,5,Site,Yes,No,
1116520881,5,3,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1129811475,4,4,4,5,5,4,4,5,4,3,SMS,Yes,No,
1128708607,4,4,4,5,4,4,3,4,4,3,SMS,Yes,No,
1131859926,5,5,5,5,5,4,4,5,5,5,SMS,Yes,No,
1128733258,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129411094,4,5,4,5,5,4,4,4,4,4,SMS,No,No,
1129024236,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1143837944,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132402064,4,4,4,4,4,4,4,4,4,4,SMS,No,Yes,
1126678893,5,5,5,5,5,5,5,5,3,5,SMS,No,No,
1130224007,5,5,5,5,5,5,5,2,5,5,Site,No,No,
1129273791,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130677246,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1131621888,5,4,3,5,3,5,4,5,5,2,SMS,Yes,No,
1129324123,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128798624,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1122650102,5,3,5,5,5,5,4,4,4,4,SMS,Yes,Yes,
1128822929,4,3,5,4,4,4,4,5,5,4,SMS,No,No,
1132875301,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1132928993,5,4,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1124091180,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131198176,5,5,5,5,5,5,5,5,4,4,Site,No,No,
1124718675,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131878868,4,4,5,5,5,4,4,5,4,4,SMS,No,No,
1129703425,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1129091748,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1131273037,4,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129072888,4,5,5,5,5,5,3,5,5,4,SMS,Yes,Yes,
1120237555,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1127790911,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128984125,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128725569,4,4,4,5,5,4,4,5,4,4,Site,Yes,Yes,
1130991571,3,3,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1122319641,4,5,5,5,5,5,5,3,3,3,SMS,Yes,Yes,
1130403494,5,5,3,5,4,5,4,5,5,5,SMS,Yes,Yes,
1130793332,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130393455,4,5,4,4,4,4,4,5,4,4,SMS,Yes,No,
1121107476,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1128928445,4,5,4,5,5,5,5,5,4,5,SMS,No,No,
1130002437,5,4,5,5,5,3,5,5,4,4,SMS,No,No,
1129902647,4,5,4,5,5,4,5,5,5,4,Site,Yes,No,
1131358663,4,4,5,4,4,5,5,5,5,4,SMS,No,No,
1129775621,4,4,4,4,4,4,4,3,4,3,SMS,Yes,Yes,
1129104913,3,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1124567080,5,5,5,5,4,4,4,4,4,4,SMS,Yes,Yes,
1131418533,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130251588,4,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132292499,5,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130505017,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1128619622,5,5,5,5,5,5,1,5,5,5,SMS,No,No,
1130800814,5,5,4,5,5,4,4,4,4,4,SMS,No,No,
1127352555,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132401520,3,4,4,3,3,3,3,3,3,3,SMS,No,No,
1130657966,5,5,5,5,5,4,4,3,4,4,Site,Yes,Yes,
1132523083,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129860910,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1134763828,4,5,5,5,5,4,5,5,3,4,SMS,Yes,Yes,
1128737374,4,4,4,4,4,4,4,4,1,2,SMS,Yes,Yes,
1132147586,4,4,4,3,4,4,4,4,4,4,SMS,Yes,No,
1118060522,4,4,4,4,4,4,4,4,2,3,Site,Yes,Yes,
1129156087,4,4,4,4,4,4,4,3,4,4,SMS,Yes,No,
1130012105,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1130526690,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131419853,5,5,4,4,4,4,5,3,5,5,SMS,Yes,Yes,
1130749375,5,2,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129260475,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126313368,3,4,5,5,4,5,5,5,4,5,SMS,Yes,No,
1132180181,4,5,4,5,5,4,5,3,3,5,SMS,No,No,
1124992783,5,4,5,5,5,4,4,3,5,5,SMS,Yes,Yes,
1139526972,5,4,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126803558,5,5,5,5,5,4,4,5,5,5,SMS,Yes,No,
1129943815,3,4,4,4,4,3,4,4,4,4,SMS,Yes,Yes,
1130615089,5,5,5,5,5,5,4,4,5,5,Site,Yes,Yes,
1130073883,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130193707,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1130929795,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1128620000,4,5,4,5,4,5,5,5,5,5,Site,Yes,Yes,
1120217011,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129766240,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1119486379,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131129221,5,4,4,5,4,5,4,4,4,4,SMS,Yes,Yes,
1128943345,4,3,5,5,5,4,5,5,4,4,SMS,Yes,No,
1132719699,4,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1131473728,5,4,4,5,4,4,3,4,4,3,Site,Yes,No,
1134559911,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1125952661,5,5,5,5,5,5,1,5,4,5,SMS,Yes,Yes,
1130460106,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132094556,3,3,4,4,4,4,3,3,3,3,SMS,Yes,No,
1130333451,4,3,4,4,4,4,4,4,4,4,SMS,No,No,
1125146959,5,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130616160,5,5,4,5,5,4,3,4,5,4,SMS,Yes,No,
1119249793,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1151532387,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1130201880,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1133066611,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132180637,4,4,4,5,5,4,4,4,4,4,SMS,Yes,Yes,
1124864107,4,4,5,5,5,5,4,5,5,4,Site,Yes,No,
1130432048,4,4,4,5,4,4,4,4,4,4,SMS,Yes,Yes,
1128333448,3,4,2,4,1,3,3,5,4,3,SMS,Yes,No,
1124342302,3,4,4,5,5,5,5,5,5,5,Site,No,No,
1132544279,5,5,5,5,4,4,4,3,4,2,SMS,Yes,Yes,
1132998566,4,5,5,5,5,4,3,5,5,3,SMS,Yes,No,
1130452327,4,5,4,5,5,4,4,4,4,4,SMS,No,No,
1132814946,5,4,5,5,5,4,4,3,5,5,SMS,Yes,Yes,
1123668244,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129789705,4,4,4,5,4,3,3,5,5,4,Site,Yes,Yes,
1126503158,4,4,4,4,5,4,2,5,4,4,SMS,Yes,No,
1131392977,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1139271983,4,4,4,5,5,4,5,4,4,5,Site,Yes,Yes,
1131355727,3,3,3,3,3,3,3,3,3,3,SMS,Yes,No,
1133226686,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132449552,4,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1126953692,4,5,4,5,5,4,3,5,4,5,SMS,Yes,No,
1127979654,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129316780,5,5,2,5,2,5,2,4,4,4,Site,Yes,Yes,
1128159777,4,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1131776864,4,4,4,5,3,5,5,5,5,5,SMS,Yes,No,
1129863609,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132331925,5,4,5,5,5,5,4,4,5,5,SMS,Yes,No,
1125784346,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1129125397,3,3,4,5,5,4,3,4,3,4,SMS,Yes,Yes,
1131750257,5,4,5,4,5,3,4,5,5,5,SMS,Yes,Yes,
1129814073,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130402439,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130991811,5,5,5,5,5,5,5,2,5,5,SMS,Yes,Yes,
1141284354,3,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1134393717,4,3,5,4,4,4,4,4,4,4,SMS,Yes,No,
1131362368,3,3,5,5,3,3,4,5,5,5,SMS,No,No,
1131113779,1,1,1,4,4,4,4,4,1,1,SMS,No,No,
1137625651,3,4,4,5,3,5,5,5,5,5,SMS,No,No,
1131749440,4,4,5,5,4,5,4,5,5,5,Site,Yes,No,
1129012405,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130606294,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129554059,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1127296638,3,3,3,4,4,4,4,4,4,3,Site,No,No,
1127785465,5,5,5,5,5,4,5,5,4,5,Site,Yes,Yes,
1127004735,4,5,5,5,5,4,5,5,3,3,SMS,Yes,No,
1130834672,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1143508552,5,3,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130732157,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128662291,4,5,5,5,5,4,3,5,4,4,SMS,Yes,Yes,
1129737548,3,2,4,5,5,5,5,5,5,4,SMS,Yes,Yes,
1125690873,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1130359167,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130109315,4,4,4,5,4,5,4,4,4,4,Site,Yes,Yes,
1129423651,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129771497,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132808369,3,3,2,5,5,4,5,5,3,1,SMS,Yes,Yes,
1130955055,3,4,3,4,4,4,3,3,4,3,Site,Yes,No,
1129358576,4,4,4,4,4,4,4,5,4,4,SMS,No,No,
1127613832,5,5,5,4,5,5,5,5,5,5,SMS,No,No,
1129389555,5,5,5,5,5,4,4,4,4,5,SMS,Yes,Yes,
1130326851,4,5,4,4,5,4,3,4,3,3,SMS,Yes,No,
1120397300,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1127419032,5,5,5,5,5,5,1,5,5,5,SMS,No,No,
1131042820,5,4,5,5,4,5,5,5,5,5,Site,Yes,No,
1128931399,4,4,4,5,5,5,3,4,5,4,SMS,Yes,Yes,
1124895507,5,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1115306183,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131895813,1,3,2,4,4,2,2,4,2,3,Site,No,No,
1131095687,5,4,5,5,5,3,4,5,5,5,SMS,No,No,
1128572615,5,5,5,5,5,5,5,5,3,4,SMS,No,No,
1132516871,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1131026286,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1134373412,4,3,5,5,5,5,5,4,1,3,Site,Yes,Yes,
1126751815,4,5,5,5,5,5,3,5,5,5,Site,Yes,No,
1127116489,4,5,4,4,4,4,3,4,4,4,Site,Yes,No,
1130392234,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131485953,5,4,5,5,5,5,5,5,2,5,SMS,No,No,
1130074089,3,4,5,5,5,4,5,5,4,3,Site,Yes,No,
1125506889,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1133741767,5,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129407126,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1131206359,5,5,5,5,5,5,1,1,5,5,SMS,Yes,Yes,
1129975684,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131734400,5,4,4,5,5,5,3,4,4,5,SMS,Yes,No,
1127499018,4,4,4,4,4,4,4,3,4,3,SMS,Yes,No,
1124396985,5,5,5,5,5,5,4,5,5,3,Site,Yes,Yes,
1130018367,5,5,5,5,5,5,5,5,4,5,SMS,No,No,
1131100750,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1138339518,5,5,4,5,5,5,3,5,5,4,Site,Yes,Yes,
1131872697,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132860436,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1130849522,5,4,3,4,4,3,1,4,4,4,Site,Yes,No,
1129392716,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132366491,3,5,4,5,5,5,5,5,4,3,SMS,No,No,
1132573203,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129842876,4,5,5,5,4,4,4,4,4,4,Site,Yes,Yes,
1130464843,5,4,4,5,4,4,4,4,4,4,Site,No,No,
1130393125,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130248154,5,4,5,5,5,5,2,5,4,4,SMS,Yes,No,
1131249755,5,4,4,4,5,4,5,5,5,5,SMS,Yes,Yes,
1131255679,3,4,5,5,5,3,4,5,4,4,SMS,No,No,
1130849589,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1122814658,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129086789,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128499983,4,4,5,4,5,4,5,4,4,4,SMS,Yes,Yes,
1135241691,5,4,5,5,5,5,5,5,4,4,Site,Yes,No,
1130214651,5,5,4,5,5,4,2,4,4,5,Site,Yes,No,
1132482314,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1153577307,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131907105,5,5,5,5,5,5,4,5,5,4,SMS,Yes,No,
1130271651,4,5,5,5,4,4,5,4,3,3,Site,Yes,No,
1130652678,5,5,5,5,5,5,3,5,5,5,Site,Yes,Yes,
1131277509,4,4,4,5,5,4,5,4,3,4,SMS,Yes,No,
1131934604,4,2,5,5,5,3,2,5,5,1,Site,No,No,
1132406628,5,5,5,5,5,5,3,5,5,5,SMS,Yes,No,
1131018440,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130246091,5,5,5,5,5,5,5,5,3,5,SMS,Yes,No,
1129216337,5,5,4,5,5,5,3,5,5,5,Site,Yes,No,
1126385630,5,4,4,4,4,4,4,5,4,4,SMS,No,No,
1131405944,5,5,5,5,5,5,2,5,5,5,Site,Yes,No,
1131971242,5,5,5,4,5,5,4,5,5,5,Site,Yes,Yes,
1124728096,4,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1130148776,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131475483,5,4,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1129286082,4,4,5,5,4,4,5,5,5,5,SMS,Yes,No,
1130311895,4,5,4,5,5,5,5,5,4,4,Site,Yes,No,
1131102392,3,3,5,5,5,5,5,5,5,3,SMS,Yes,No,
1131105643,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1130660903,5,5,5,5,5,5,3,5,5,5,Site,No,No,
1132417070,3,5,3,5,5,4,5,5,5,5,Site,Yes,Yes,
1127840740,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132942895,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1131568782,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129233175,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131784454,4,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1131414045,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132833870,3,3,3,3,3,3,3,3,3,3,SMS,Yes,No,
1127858411,4,4,5,4,4,3,3,4,4,4,SMS,Yes,No,
1130980418,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1125050490,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1130232679,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131319962,4,5,5,5,5,5,5,5,4,5,Site,Yes,Yes,
1129592448,4,4,5,4,5,4,3,4,4,4,Site,No,No,
1127976528,5,5,5,5,5,5,3,3,5,5,Site,Yes,Yes,
1126973344,4,3,4,5,5,5,4,5,5,5,Site,Yes,No,
1149854497,4,3,5,5,5,3,5,5,3,3,SMS,No,No,
1132148741,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1135233920,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132775444,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130492836,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129517809,5,4,5,5,5,5,4,5,5,5,SMS,Yes,No,
1132748599,4,4,4,5,4,4,4,5,4,4,SMS,Yes,No,
1130582008,4,3,3,3,3,3,3,3,3,3,SMS,Yes,No,
1129879274,4,4,4,4,3,3,5,3,3,3,SMS,No,No,
1128771498,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131764241,3,4,4,5,5,3,5,5,3,3,SMS,No,No,
1129280473,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1131017228,3,4,3,3,3,3,3,3,3,3,SMS,Yes,No,
1131271791,3,4,5,5,5,5,5,3,3,4,SMS,No,No,
1132660430,4,3,4,5,3,4,5,4,4,3,SMS,Yes,Yes,
1130893389,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131237008,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1125023315,4,4,4,4,4,4,4,4,4,3,Site,Yes,Yes,
1131729848,3,2,2,5,5,5,5,5,3,4,Site,Yes,No,
1128597463,2,2,4,4,4,4,5,4,4,4,SMS,Yes,Yes,
1131826651,5,5,5,5,5,4,5,5,5,5,Site,Yes,Yes,
1128504295,3,4,4,3,5,4,4,5,3,4,Site,No,No,
1129275713,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132720531,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1128689518,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130080680,5,5,5,5,5,5,1,5,4,5,SMS,Yes,No,
1133278927,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1124983386,4,4,5,5,5,4,4,4,4,4,SMS,Yes,No,
1132060060,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129135776,4,4,3,4,4,3,2,3,3,4,SMS,Yes,No,
1131063651,3,3,5,5,5,4,5,4,4,3,SMS,Yes,No,
1132549807,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130275777,4,4,5,5,3,5,4,5,4,5,SMS,Yes,No,
1128088299,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1130460254,4,4,4,5,5,3,3,4,4,4,SMS,Yes,No,
1131683615,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1133066405,2,3,3,2,2,4,3,1,3,4,Site,Yes,No,
1134758380,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130113333,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1125251809,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131665869,3,2,4,3,4,3,4,4,4,4,SMS,No,No,
1130379785,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1132248186,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1127404562,5,4,5,4,5,5,4,4,3,4,SMS,Yes,Yes,
1121599466,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1130243783,4,4,4,4,4,4,4,4,3,4,Site,Yes,Yes,
1130188103,4,3,5,5,5,4,4,5,4,3,Site,Yes,No,
1132204080,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131173633,3,4,5,5,5,4,5,5,5,3,Site,No,Yes,
1142797628,4,4,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129212286,5,5,5,5,5,5,5,5,3,5,SMS,Yes,Yes,
1128411889,5,5,3,4,3,3,4,3,2,4,SMS,Yes,No,
1130204686,5,3,5,5,4,4,5,5,4,4,SMS,Yes,Yes,
1130775172,5,5,5,5,5,5,2,5,5,3,Site,Yes,Yes,
1132047802,5,4,3,5,5,4,5,5,4,3,Site,No,No,
1134048303,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1124397256,4,5,5,4,5,5,5,5,4,4,SMS,Yes,No,
1130201351,5,5,5,5,5,4,5,5,5,5,Site,Yes,Yes,
1125883353,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1132020411,4,4,4,5,5,4,4,5,4,4,SMS,No,No,
1132399583,5,4,5,5,4,5,3,5,5,5,SMS,Yes,No,
2391333859,5,4,5,4,4,4,4,4,4,4,SMS,Yes,No,
1128455373,3,4,3,3,5,4,3,3,5,4,Site,Yes,Yes,
1129750905,4,4,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1127988689,5,4,5,5,5,5,5,4,5,4,Site,Yes,No,
1133440147,4,4,4,5,5,4,5,5,4,4,Site,Yes,No,
1130334723,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130012329,3,5,4,4,3,3,3,3,3,3,SMS,Yes,No,
1129809313,4,5,4,5,5,4,4,5,5,4,SMS,Yes,No,
1130528340,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132116383,5,5,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1124414192,4,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1129879258,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131081034,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129155758,5,4,5,5,5,5,5,3,5,5,SMS,Yes,No,
1136769278,4,5,5,5,4,5,4,5,4,4,SMS,Yes,No,
1130830621,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131097238,5,5,4,5,5,5,3,4,4,4,Site,Yes,No,
1132675586,5,4,4,5,5,5,5,5,4,4,Site,No,No,
1131969105,4,3,4,5,4,5,4,4,5,4,SMS,No,No,
1131383570,5,4,4,5,5,4,4,4,5,4,Site,Yes,Yes,
1131906032,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1129377659,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
2199132644,5,5,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1133687846,4,5,4,4,4,4,4,4,5,5,SMS,Yes,Yes,
1131397646,4,4,3,3,4,3,3,4,4,4,SMS,Yes,Yes,
1130316555,4,5,5,5,5,5,5,5,4,3,SMS,Yes,Yes,
1129689186,4,3,4,5,5,4,5,5,2,3,SMS,Yes,No,
1129551097,3,3,4,5,5,5,5,4,3,2,SMS,No,No,
1132155969,5,4,4,5,5,5,5,5,5,5,Site,Yes,No,
1131399469,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130450842,4,5,5,5,5,4,4,4,4,4,SMS,Yes,No,
1129311633,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1135543435,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1131585570,4,4,4,4,4,4,3,4,5,4,SMS,Yes,Yes,
1127505301,2,4,4,4,3,3,3,3,3,2,SMS,No,Yes,
1124674027,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1131268755,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130771403,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132600592,4,3,4,4,3,4,2,4,5,4,Site,No,No,
1133166130,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129939938,3,4,5,5,5,5,3,5,5,3,SMS,Yes,No,
1130762378,3,4,4,5,4,4,3,4,4,3,SMS,Yes,Yes,
1128797873,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130568825,5,4,5,5,5,5,5,5,5,4,Site,Yes,No,
1131841023,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131546291,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1131118661,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127097317,3,4,4,4,4,4,4,5,4,3,Site,No,No,
1132656768,4,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1132469790,5,5,5,5,5,5,3,5,5,5,Site,Yes,Yes,
1132417302,5,4,5,4,4,4,4,4,5,5,SMS,Yes,Yes,
1131118513,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128313291,5,3,4,5,4,5,5,5,5,5,SMS,Yes,No,
1129614630,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
